IFRS_MONTH,KEY,Kontrak_Baru_Periode_Berjalan,Accretion_Interest_unwind,Efek_Perubahan_Varians_n_Asumsi_Ekonomi,Amortisasi_CSM_Release,Contractual Service Margin,NAMA_PRODUK
2024-02-01,306_1_2024,3120985.5890293187,21976.48974013392,-14.372694693697667,-58429.08838048001,3782967.33334758,AJK
2024-03-01,306_1_2024,2692124.871274848,106777.29390264154,-71948.56500186739,-133592.4864498653,6376328.447073337,AJK
2024-04-01,306_1_2024,0.0,386910.85591668193,-354826.5215994125,-133395.0233967533,6275017.757993853,AJK
2024-05-01,306_1_2024,1286383.1049810802,489712.2234287026,-451445.1418504934,-150850.01360143692,7448817.930951705,AJK
2024-06-01,306_1_2024,0.0,108936.19920277545,-66796.94721584111,-150759.41749598196,7340197.765442657,AJK
2024-07-01,306_1_2024,0.0,131765.567184376,-90234.79288007092,-150642.1912560348,7231086.348490927,AJK
2024-08-01,306_1_2024,0.0,133603.25564117244,-92685.94780028569,-150497.4128299724,7121506.243501842,AJK
2024-09-01,306_1_2024,0.0,113969.34530566311,-73670.64161667321,-150324.12475247442,7011480.822438357,AJK
2024-03-01,308_1_2024,945635.5531556886,13476.520404808933,-8840.82096395767,-55488.81424908094,894782.4383474588,AJK
2024-04-01,308_1_2024,0.0,13444.217081863144,-9058.69270630289,-54122.89608692576,845045.0666360933,AJK
2024-05-01,308_1_2024,0.0,13348.767595798341,-9208.00808420677,-52717.072405682135,796468.7537420028,AJK
2024-06-01,308_1_2024,1971964.678922532,18467.128109362828,-2971.030024520361,-183904.7568544489,2600024.7738949284,AJK
2024-07-01,308_1_2024,0.0,18606.40914589578,-4054.9871284261976,-178574.86017993715,2436001.335732461,AJK
2024-08-01,308_1_2024,4497060.763309486,45979.708139733266,-6648.497144623655,-402890.89090046106,6569502.419136596,AJK
2024-09-01,308_1_2024,1621935.8860547482,50914.554114782106,-4387.017449205833,-477403.7589739126,7760562.082883008,AJK
2023-12-01,308_2_2023,0.0,0.0,0.0,0.0,0.0,AJK
2024-01-01,308_2_2023,0.0,0.0,0.0,0.0,0.0,AJK
2024-02-01,308_2_2023,0.0,0.0,0.0,0.0,0.0,AJK
2024-03-01,308_2_2023,0.0,0.0,0.0,0.0,0.0,AJK
2024-04-01,308_2_2023,0.0,0.0,0.0,0.0,0.0,AJK
2024-05-01,308_2_2023,0.0,0.0,0.0,0.0,0.0,AJK
2024-06-01,308_2_2023,0.0,0.0,0.0,0.0,0.0,AJK
2024-07-01,308_2_2023,0.0,0.0,0.0,0.0,0.0,AJK
2024-08-01,308_2_2023,0.0,0.0,0.0,0.0,0.0,AJK
2024-09-01,308_2_2023,0.0,0.0,0.0,0.0,0.0,AJK
2024-01-01,308_2_2024,0.0,0.0,0.0,0.0,0.0,AJK
2024-02-01,308_2_2024,0.0,0.0,0.0,0.0,0.0,AJK
2024-03-01,308_2_2024,0.0,0.0,0.0,0.0,0.0,AJK
2024-04-01,308_2_2024,0.0,0.0,0.0,0.0,0.0,AJK
2024-05-01,308_2_2024,0.0,0.0,0.0,0.0,0.0,AJK
2024-06-01,308_2_2024,499052.6421960163,36896.23887708614,-33795.63850204308,-59651.28600243313,442501.9565686262,AJK
2024-07-01,308_2_2024,-442501.9565686262,0.0,0.0,6.4835370562179905e-12,0.0,AJK
2024-08-01,308_2_2024,0.0,0.0,0.0,6.160083966508489e-12,6.160083966508489e-12,AJK
2024-09-01,308_2_2024,249308.93526297878,38391.185528019654,-38638.21394824086,-57369.60529276488,191692.30154999273,AJK
2024-02-01,308_3_2024,1958229.7956921852,11096.415843418235,-330.44590249368764,-132043.46356715387,1836952.302065956,AJK
2024-03-01,308_3_2024,13969484.176753424,214462.63947570362,-136114.8045528348,-907252.8048872822,14977531.508854967,AJK
2024-04-01,308_3_2024,19455039.419930067,520475.0686567391,-344662.1477696659,-1900663.175266507,32707720.674405597,AJK
2024-05-01,308_3_2024,8912387.120987128,621176.8715193447,-414684.14891133795,-2396946.470515692,39429654.04748504,AJK
2024-06-01,308_3_2024,20954368.91600491,482209.8379415356,-110824.60700813479,-3772092.8950600596,56983315.29936329,AJK
2024-07-01,308_3_2024,35410897.29349076,731954.2115291206,-172982.55672491394,-5910302.218375526,87042882.02928273,AJK
2024-08-01,308_3_2024,35062521.639787935,896880.5735567826,-170186.69770617256,-7960603.339799603,114871494.20512167,AJK
2024-09-01,308_3_2024,34027288.96117146,1050196.4271758336,-153703.04733990817,-9976193.352509074,139819083.19361997,AJK
2024-07-01,308_4_2024,11303039.897117777,71288.6722893482,-4605.043369500918,-154509.50988061307,11215214.016157009,AJK
2024-08-01,308_4_2024,3415367.9465746637,100386.67221641752,-13849.150682230516,-210922.8302318886,14506196.65403397,AJK
2024-09-01,308_4_2024,1703511.465106785,87945.44971040894,7811.549874454554,-289959.1075604878,16015506.01116513,AJK
2023-12-01,AJK_Relife_11,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-01-01,AJK_Relife_11,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-02-01,AJK_Relife_11,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-03-01,AJK_Relife_11,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-04-01,AJK_Relife_11,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-05-01,AJK_Relife_11,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-06-01,AJK_Relife_11,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-07-01,AJK_Relife_11,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-08-01,AJK_Relife_11,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-09-01,AJK_Relife_11,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2023-12-01,AJK_Relife_12,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-01-01,AJK_Relife_12,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-02-01,AJK_Relife_12,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-03-01,AJK_Relife_12,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-04-01,AJK_Relife_12,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-05-01,AJK_Relife_12,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-06-01,AJK_Relife_12,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-07-01,AJK_Relife_12,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-08-01,AJK_Relife_12,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-09-01,AJK_Relife_12,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2023-12-01,AJK_Relife_13,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-01-01,AJK_Relife_13,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-02-01,AJK_Relife_13,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-03-01,AJK_Relife_13,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-04-01,AJK_Relife_13,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-05-01,AJK_Relife_13,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-06-01,AJK_Relife_13,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-07-01,AJK_Relife_13,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-08-01,AJK_Relife_13,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-09-01,AJK_Relife_13,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2023-12-01,AJK_Relife_14,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-01-01,AJK_Relife_14,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-02-01,AJK_Relife_14,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-03-01,AJK_Relife_14,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-04-01,AJK_Relife_14,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-05-01,AJK_Relife_14,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-06-01,AJK_Relife_14,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-07-01,AJK_Relife_14,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-08-01,AJK_Relife_14,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-09-01,AJK_Relife_14,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2023-12-01,AJK_Relife_15,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-01-01,AJK_Relife_15,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-02-01,AJK_Relife_15,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-03-01,AJK_Relife_15,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-04-01,AJK_Relife_15,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-05-01,AJK_Relife_15,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-06-01,AJK_Relife_15,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-07-01,AJK_Relife_15,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-08-01,AJK_Relife_15,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-09-01,AJK_Relife_15,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2023-12-01,AJK_Relife_16,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-01-01,AJK_Relife_16,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-02-01,AJK_Relife_16,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-03-01,AJK_Relife_16,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-04-01,AJK_Relife_16,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-05-01,AJK_Relife_16,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-06-01,AJK_Relife_16,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-07-01,AJK_Relife_16,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-08-01,AJK_Relife_16,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-09-01,AJK_Relife_16,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2023-12-01,AJK_Relife_17,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-01-01,AJK_Relife_17,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-02-01,AJK_Relife_17,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-03-01,AJK_Relife_17,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-04-01,AJK_Relife_17,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-05-01,AJK_Relife_17,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-06-01,AJK_Relife_17,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-07-01,AJK_Relife_17,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-08-01,AJK_Relife_17,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-09-01,AJK_Relife_17,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2023-12-01,AJK_Relife_18,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-02-01,AJK_Relife_18,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-03-01,AJK_Relife_18,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-04-01,AJK_Relife_18,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-05-01,AJK_Relife_18,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-06-01,AJK_Relife_18,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-07-01,AJK_Relife_18,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-08-01,AJK_Relife_18,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-09-01,AJK_Relife_18,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2023-12-01,AJK_Relife_5,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-01-01,AJK_Relife_5,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-02-01,AJK_Relife_5,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-03-01,AJK_Relife_5,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-04-01,AJK_Relife_5,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-05-01,AJK_Relife_5,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-06-01,AJK_Relife_5,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-07-01,AJK_Relife_5,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-08-01,AJK_Relife_5,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-09-01,AJK_Relife_5,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2023-12-01,AJK_Relife_7,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-01-01,AJK_Relife_7,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-02-01,AJK_Relife_7,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-03-01,AJK_Relife_7,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-04-01,AJK_Relife_7,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-05-01,AJK_Relife_7,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-06-01,AJK_Relife_7,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-07-01,AJK_Relife_7,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-08-01,AJK_Relife_7,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-09-01,AJK_Relife_7,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2023-12-01,ASURANSI Q-INVESTA LINK DOLLAR_2019,0.0,20449633.22574629,-440469447.1664945,-35846451.81108085,1003716849.475,SPUL
2024-01-01,ASURANSI Q-INVESTA LINK DOLLAR_2019,0.0,17114053.32915739,68345976.7852703,-13027365.160146367,1076149514.4292812,SPUL
2024-02-01,ASURANSI Q-INVESTA LINK DOLLAR_2019,0.0,16365490.267977744,75835403.88349175,-13813694.271772126,1154536714.3089788,SPUL
2024-03-01,ASURANSI Q-INVESTA LINK DOLLAR_2019,429040.5431826629,13609938.17194108,54302846.34647714,-14280750.241100142,1208597789.1294794,SPUL
2024-04-01,ASURANSI Q-INVESTA LINK DOLLAR_2019,0.0,3176052.5989922974,-75836127.94864535,-12956073.738410844,1122981640.0414157,SPUL
2024-05-01,ASURANSI Q-INVESTA LINK DOLLAR_2019,0.0,7400059.618004595,-16908053.876638316,-12418411.765547728,1101055234.017234,SPUL
2024-06-01,ASURANSI Q-INVESTA LINK DOLLAR_2019,0.0,17162190.946879536,76321422.11502312,-13216884.092998149,1181321962.9861386,SPUL
2024-07-01,ASURANSI Q-INVESTA LINK DOLLAR_2019,0.0,23895541.809798345,134788492.04723054,-14857174.539066268,1325148822.3041012,SPUL
2024-08-01,ASURANSI Q-INVESTA LINK DOLLAR_2019,0.0,895324.233699031,-146533939.2551572,-12603893.226447795,1166906314.0561953,SPUL
2024-09-01,ASURANSI Q-INVESTA LINK DOLLAR_2019,0.0,10966507.328879321,25161105.96003013,-12665319.57810763,1190368607.766997,SPUL
2023-12-01,ASURANSI Q-INVESTA LINK DOLLAR_2020,0.0,26241038.646744244,-405124079.8809273,-44284841.59941094,1251958495.843,SPUL
2024-01-01,ASURANSI Q-INVESTA LINK DOLLAR_2020,0.0,19875012.328121215,33758579.06712292,-15539014.842292463,1290053072.3959515,SPUL
2024-02-01,ASURANSI Q-INVESTA LINK DOLLAR_2020,0.0,20645493.177202027,70551060.97440013,-16251804.864786126,1364997821.6827676,SPUL
2024-03-01,ASURANSI Q-INVESTA LINK DOLLAR_2020,0.0,18136092.80331186,66677247.14801997,-16847543.791711617,1432963617.842388,SPUL
2024-04-01,ASURANSI Q-INVESTA LINK DOLLAR_2020,0.0,6179660.105195322,-41375676.67133379,-15908405.585914135,1381859195.6903353,SPUL
2024-05-01,ASURANSI Q-INVESTA LINK DOLLAR_2020,0.0,5771370.49394583,-33063774.837657675,-15101241.290353976,1339465550.0562694,SPUL
2024-06-01,ASURANSI Q-INVESTA LINK DOLLAR_2020,0.0,19953356.707927387,76065177.22783385,-15830816.156624526,1419653267.835406,SPUL
2024-07-01,ASURANSI Q-INVESTA LINK DOLLAR_2020,0.0,27664212.46351068,114107925.69184022,-17108980.592160698,1544316425.3985963,SPUL
2024-08-01,ASURANSI Q-INVESTA LINK DOLLAR_2020,0.0,3275601.422722332,-159331672.43114713,-14636153.281093448,1373624201.109078,SPUL
2024-09-01,ASURANSI Q-INVESTA LINK DOLLAR_2020,0.0,12598063.295587152,20462112.79690495,-14584685.571331484,1392099691.6302385,SPUL
2023-12-01,ASURANSI Q-INVESTA LINK DOLLAR_2021,0.0,19058289.737145055,-398809505.7767645,-36536455.60303682,1046225584.818,SPUL
2024-01-01,ASURANSI Q-INVESTA LINK DOLLAR_2021,0.0,17871669.824163705,40327164.281811565,-12472049.925533751,1091952368.9984415,SPUL
2024-02-01,ASURANSI Q-INVESTA LINK DOLLAR_2021,0.0,14597349.105175799,35670669.521179125,-12669512.675523613,1129550874.9492729,SPUL
2024-03-01,ASURANSI Q-INVESTA LINK DOLLAR_2021,0.0,11356828.195233969,24787339.451612376,-12712602.835036987,1152982439.7610822,SPUL
2024-04-01,ASURANSI Q-INVESTA LINK DOLLAR_2021,0.0,2759590.4277406135,-49465504.1967656,-11793392.157616245,1094483133.834441,SPUL
2024-05-01,ASURANSI Q-INVESTA LINK DOLLAR_2021,0.0,7489463.194232538,-3580734.8104308145,-11485497.556728639,1086906364.661514,SPUL
2024-06-01,ASURANSI Q-INVESTA LINK DOLLAR_2021,0.0,16848889.042390846,68596687.89087172,-12113793.224388987,1160238148.3703876,SPUL
2024-07-01,ASURANSI Q-INVESTA LINK DOLLAR_2021,0.0,24199469.71870775,89768277.1056728,-13052916.275917197,1261152978.918851,SPUL
2024-08-01,ASURANSI Q-INVESTA LINK DOLLAR_2021,0.0,1742673.0644940152,-58664987.35514928,-12004991.67568835,1192225672.9525073,SPUL
2024-09-01,ASURANSI Q-INVESTA LINK DOLLAR_2021,0.0,10198029.349769536,-483592.0892737352,-11756578.840443047,1190183531.37256,SPUL
2023-12-01,ASURANSI Q-INVESTA LINK DOLLAR_2022,19895749.88907045,79724515.75940104,-138123201.43583632,-134613374.99543107,3689601007.496,SPUL
2024-01-01,ASURANSI Q-INVESTA LINK DOLLAR_2022,0.0,59687937.024356484,30892306.541565366,-47131240.194593534,3733050010.867328,SPUL
2024-02-01,ASURANSI Q-INVESTA LINK DOLLAR_2022,0.0,56999584.083685905,250611322.92561385,-49913710.07766312,3990747207.7989645,SPUL
2024-03-01,ASURANSI Q-INVESTA LINK DOLLAR_2022,0.0,61454996.36471303,195800822.28161752,-51619471.54479502,4196383554.9005003,SPUL
2024-04-01,ASURANSI Q-INVESTA LINK DOLLAR_2022,0.0,15716028.42478512,-120050882.30214101,-48678379.69479926,4043370321.3283453,SPUL
2024-05-01,ASURANSI Q-INVESTA LINK DOLLAR_2022,0.0,16635054.105372107,-66419012.74273865,-46622025.06407208,3946964337.6269064,SPUL
2024-06-01,ASURANSI Q-INVESTA LINK DOLLAR_2022,0.0,51304165.79429065,194710676.788223,-48397037.66251527,4144582142.5469046,SPUL
2024-07-01,ASURANSI Q-INVESTA LINK DOLLAR_2022,0.0,85579173.08513035,133688563.45800695,-49383792.50103566,4314466086.589006,SPUL
2024-08-01,ASURANSI Q-INVESTA LINK DOLLAR_2022,0.0,7669237.954490472,-158525879.12473038,-46075018.67710292,4117534426.7416635,SPUL
2024-09-01,ASURANSI Q-INVESTA LINK DOLLAR_2022,0.0,32208355.95989318,-30732580.446927994,-44423337.23544853,4074586865.0191803,SPUL
2023-12-01,ASURANSI Q-INVESTA LINK DOLLAR_2023,0.0,35229296.7216755,133800436.93761973,-67396897.28956957,1934137374.98,SPUL
2024-01-01,ASURANSI Q-INVESTA LINK DOLLAR_2023,0.0,32480611.051229544,102836878.20947766,-21483650.003346678,2047971214.2373605,SPUL
2024-02-01,ASURANSI Q-INVESTA LINK DOLLAR_2023,0.0,30498161.146145355,120521633.2426625,-22533102.188397907,2176457906.4377704,SPUL
2024-03-01,ASURANSI Q-INVESTA LINK DOLLAR_2023,0.0,21407145.17016431,70366200.13426165,-22903199.847280577,2245328051.894916,SPUL
2024-04-01,ASURANSI Q-INVESTA LINK DOLLAR_2023,0.0,2654330.0186342383,-94265523.70454657,-21244809.325335097,2132472048.8836684,SPUL
2024-05-01,ASURANSI Q-INVESTA LINK DOLLAR_2023,0.0,16525201.4008901,-51643320.75028675,-20203134.198421206,2077150795.3358507,SPUL
2024-06-01,ASURANSI Q-INVESTA LINK DOLLAR_2023,0.0,31609116.718742743,53027440.98514514,-20398577.87276867,2141388775.1669698,SPUL
2024-07-01,ASURANSI Q-INVESTA LINK DOLLAR_2023,0.0,36888577.676333584,135433218.64887044,-21570127.205955043,2292140444.2862186,SPUL
2024-08-01,ASURANSI Q-INVESTA LINK DOLLAR_2023,0.0,2471909.7727305903,-170850801.26316527,-19164485.948164616,2104597066.8476195,SPUL
2024-09-01,ASURANSI Q-INVESTA LINK DOLLAR_2023,0.0,22420304.111263383,48025226.126993194,-19268193.634401232,2155774403.4514747,SPUL
2024-02-01,ASURANSI Q-INVESTA LINK DOLLAR_2024,85019010.22865349,368679.262203299,-104050.43854657932,-2111530.055094344,83172108.99721587,SPUL_NEW
2024-03-01,ASURANSI Q-INVESTA LINK DOLLAR_2024,22530843.790047515,821256.9702507237,-832166.901697489,-2620851.125746973,103071191.73006964,SPUL_NEW
2024-04-01,ASURANSI Q-INVESTA LINK DOLLAR_2024,24308087.09634044,-83595.93660805764,859391.9735196987,-3175848.5400755433,124979226.32324618,SPUL_NEW
2024-05-01,ASURANSI Q-INVESTA LINK DOLLAR_2024,573384146.727313,7042501.0948620625,-1479069.268015087,-17231517.908649914,686695286.9687562,SPUL_NEW
2024-06-01,ASURANSI Q-INVESTA LINK DOLLAR_2024,1894662570.681757,13788936.756156957,-12650088.509868072,-62960327.569104135,2519536378.3276978,SPUL_NEW
2024-07-01,ASURANSI Q-INVESTA LINK DOLLAR_2024,543360350.358521,12689723.70297977,-13085410.706290256,-74758929.08211268,2987742112.6007957,SPUL_NEW
2024-08-01,ASURANSI Q-INVESTA LINK DOLLAR_2024,0.0,13562704.018337894,-2690013.293490559,-73350583.02043854,2925264220.3052044,SPUL_NEW
2024-09-01,ASURANSI Q-INVESTA LINK DOLLAR_2024,40019233.76928174,31578655.61296627,-23087131.660411876,-72884758.6990525,2900890219.327988,SPUL_NEW
2023-12-01,ASURANSI Q-INVESTA LINK_2019,-263184201.30933148,6035395.759288645,-3455941475.174951,-63242939.39855751,2021496370.6083949,SPUL
2024-01-01,ASURANSI Q-INVESTA LINK_2019,-17986715.627656884,68895096.43406741,887761479.2224789,-22188596.85268978,2937977633.7845945,SPUL
2024-02-01,ASURANSI Q-INVESTA LINK_2019,-663943.7136052956,-60407241.220906615,-747780484.9151845,-15047355.530403433,2114078608.4044948,SPUL
2024-03-01,ASURANSI Q-INVESTA LINK_2019,29361511.94858533,64326803.29205566,789628714.8190303,-20428977.716889303,2976966660.747277,SPUL
2024-04-01,ASURANSI Q-INVESTA LINK_2019,-109335895.07634583,52259524.755135395,-384123916.66203034,-17381381.879166774,2518384991.884869,SPUL
2024-05-01,ASURANSI Q-INVESTA LINK_2019,-20035104.667804535,-55796138.74698517,-185086854.6895328,-15035214.573132938,2242431679.2074137,SPUL
2024-06-01,ASURANSI Q-INVESTA LINK_2019,39851505.3168494,-44829362.467631504,172590001.8347128,-15614448.8106243,2394429375.08072,SPUL
2024-07-01,ASURANSI Q-INVESTA LINK_2019,-7033727.458414549,8241833.453689985,85636375.42092788,-15429064.158275334,2465844792.3386483,SPUL
2024-08-01,ASURANSI Q-INVESTA LINK_2019,0.0,-35713317.27270522,77931341.0767262,-15019023.020466698,2493043793.1222024,SPUL
2024-09-01,ASURANSI Q-INVESTA LINK_2019,191732.02374295145,122846623.95943105,324743029.1763622,-16829507.84230962,2923995670.4394293,SPUL
2023-12-01,ASURANSI Q-INVESTA LINK_2020,-21385554.048722953,-24247603.459134392,-2239123835.8858914,-55973113.270272404,1736020007.3642397,SPUL
2024-01-01,ASURANSI Q-INVESTA LINK_2020,-12351369.802832104,66412207.88140969,699063473.39139,-22526343.409893803,2466617975.4243135,SPUL
2024-02-01,ASURANSI Q-INVESTA LINK_2020,-5399408.354447833,-47103546.33193688,-590558426.6935568,-15537175.376911301,1808019418.667461,SPUL
2024-03-01,ASURANSI Q-INVESTA LINK_2020,0.0,47594593.748297736,840626365.4439816,-22139020.182335462,2674101357.6774044,SPUL
2024-04-01,ASURANSI Q-INVESTA LINK_2020,0.0,43476708.74596589,-170220539.7828366,-20284403.63936448,2527073123.001169,SPUL
2024-05-01,ASURANSI Q-INVESTA LINK_2020,-25049595.50102459,-52592544.6702697,-555385265.7761722,-14602910.236034205,1879442806.817669,SPUL
2024-06-01,ASURANSI Q-INVESTA LINK_2020,41215296.43682768,-28024110.652086336,-42134927.81375786,-13962306.809080714,1836536757.9795716,SPUL
2024-07-01,ASURANSI Q-INVESTA LINK_2020,0.0,3941282.061514495,15848747.25002544,-13501572.76895136,1842825214.52216,SPUL
2024-08-01,ASURANSI Q-INVESTA LINK_2020,0.0,-25525760.463900167,165234825.68215296,-13834629.20779833,1968699650.5326147,SPUL
2024-09-01,ASURANSI Q-INVESTA LINK_2020,0.0,82759898.93323755,441155366.65507114,-17078270.4568841,2475536645.664039,SPUL
2023-12-01,ASURANSI Q-INVESTA LINK_2021,-7953756597.361431,0.0,0.0,0.0,0.0,SPUL
2024-01-01,ASURANSI Q-INVESTA LINK_2021,0.0,0.0,0.0,0.0,0.0,SPUL
2024-02-01,ASURANSI Q-INVESTA LINK_2021,0.0,0.0,0.0,0.0,0.0,SPUL
2024-03-01,ASURANSI Q-INVESTA LINK_2021,1054064193.9775393,65789330.8681525,1542149783.2796295,-21101869.787244074,2640901438.3380775,SPUL
2024-04-01,ASURANSI Q-INVESTA LINK_2021,10236982.31713128,43411147.99548771,-589540674.7853048,-16457004.648844441,2088551889.2165473,SPUL
2024-05-01,ASURANSI Q-INVESTA LINK_2021,101960856.09754078,-19607294.32238634,-820979313.088803,-10261267.429344974,1339664870.4735537,SPUL
2024-06-01,ASURANSI Q-INVESTA LINK_2021,-11878553.43810625,-27064525.590316255,-55895554.214843355,-9229253.320735376,1235596983.9095523,SPUL
2024-07-01,ASURANSI Q-INVESTA LINK_2021,0.0,5824576.056059127,55416779.0757192,-9312368.38137074,1287525970.65996,SPUL
2024-08-01,ASURANSI Q-INVESTA LINK_2021,0.0,-20385473.914279133,203208806.28255445,-10166714.061469562,1460182588.9667659,SPUL
2024-09-01,ASURANSI Q-INVESTA LINK_2021,0.0,79202018.34237804,417231113.9365667,-12684358.974848725,1943931362.2708619,SPUL
2023-12-01,ASURANSI Q-INVESTA LINK_2022,-15782780108.446938,0.0,0.0,0.0,-2.28823509e-07,SPUL
2024-01-01,ASURANSI Q-INVESTA LINK_2022,272392180.90690285,250045216.97455764,4337116168.101439,-38913776.41991537,4820639789.562984,SPUL
